date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-23,29,18,0.0,10.2,6,6,0,06:05 AM,05:44 PM,06:23 AM,06:36 PM,9,24,24,23,14,29,42,0.0,1013,29,10,261,8
2020-03-24,27,19,0.0,6.1,5,5,0,06:34 AM,06:37 PM,06:21 AM,06:37 PM,11,23,23,22,19,73,47,2.0,1013,27,9,11,11
2020-03-25,29,19,0.0,11.6,6,6,3,07:03 AM,07:30 PM,06:20 AM,06:37 PM,11,24,24,23,20,19,47,0.0,1013,29,10,315,12
2020-03-26,30,18,0.0,11.6,7,7,11,07:32 AM,08:22 PM,06:19 AM,06:38 PM,9,24,24,24,18,28,42,0.0,1013,30,10,318,11
2020-03-27,19,16,0.0,6.1,4,4,18,08:02 AM,09:16 PM,06:18 AM,06:39 PM,13,18,18,18,15,71,75,20.8,1015,19,8,232,9
2020-03-28,27,15,0.0,11.6,6,6,25,08:34 AM,10:11 PM,06:16 AM,06:39 PM,13,20,21,20,17,33,64,3.5,1016,27,10,307,11
2020-03-29,27,16,0.0,11.6,6,6,32,09:09 AM,11:08 PM,06:15 AM,06:40 PM,9,21,21,21,26,3,48,0.0,1014,27,10,314,16
2020-03-30,27,16,0.0,11.6,6,6,40,09:49 AM,No moonset,06:14 AM,06:41 PM,9,22,22,22,16,22,45,0.0,1014,27,10,301,10
2020-03-31,28,17,0.0,11.6,6,6,44,10:34 AM,12:04 AM,06:13 AM,06:41 PM,8,23,23,23,22,39,40,0.0,1013,28,10,221,14
2020-04-01,31,18,0.0,10.2,6,6,56,11:25 AM,01:01 AM,06:12 AM,06:42 PM,9,25,25,24,20,23,41,0.2,1013,31,10,314,12
2020-04-02,29,16,0.0,11.6,6,6,64,12:23 PM,01:57 AM,06:10 AM,06:43 PM,7,24,24,23,20,4,38,0.0,1012,29,10,315,13
2020-04-03,29,16,0.0,11.6,6,6,71,01:26 PM,02:49 AM,06:09 AM,06:43 PM,6,23,23,23,18,11,36,0.0,1013,29,10,310,12
2020-04-04,31,17,0.0,11.6,7,7,79,02:32 PM,03:38 AM,06:08 AM,06:44 PM,5,24,24,24,22,15,31,0.0,1014,31,10,311,14
